Event Date,Lattitude,longitude,Gear Class,Count of gear at location
4/19/1981 0:00,48.47417,-122.93028,Net,
4/19/1981 0:00,49.01694,-123.03889,Net,
7/3/1982 0:00,48.43944,-122.82972,Net,
7/3/1982 0:00,48.51417,-122.75806,Net,
8/28/1983 0:00,48.46417,-122.74639,Net,
8/28/1983 0:00,48.46417,-122.74639,Net,
8/28/1983 0:00,48.46417,-122.74639,Net,
8/28/1983 0:00,48.46417,-122.74639,Net,
11/9/1986 0:00,48.44917,-122.85306,Net,
9/11/1987 0:00,48.66139,-122.96806,Net,
6/5/1988 0:00,48.24860,-122.53010,Net,
6/7/1988 0:00,48.24910,-122.50050,Net,
6/7/1988 0:00,48.25000,-122.50460,Net,
8/23/1989 0:00,48.28027,-122.42829,Net,
11/7/1989 0:00,48.30412,-122.46517,Pots and traps,
11/8/1989 0:00,48.20626,-123.25280,Pots and traps,
1/3/1990 0:00,47.74917,-122.58167,Net,
1/3/1990 0:00,47.74917,-122.58167,Net,
1/3/1990 0:00,47.74917,-122.58167,Net,
1/3/1990 0:00,47.74917,-122.58167,Net,
1/3/1990 0:00,47.74972,-122.58528,Net,
1/3/1990 0:00,47.75444,-122.58639,Net,
1/3/1990 0:00,47.75444,-122.58833,Net,
1/3/1990 0:00,47.75444,-122.58833,Net,
1/3/1990 0:00,47.74750,-122.58333,Net,
1/3/1990 0:00,47.74833,-122.58361,Net,
1/3/1990 0:00,47.75278,-122.58167,Net,
1/3/1990 0:00,47.75278,-122.58167,Net,
1/3/1990 0:00,47.75028,-122.58083,Net,
1/3/1990 0:00,47.75028,-122.58083,Net,
1/3/1990 0:00,47.74694,-122.59083,Net,
1/3/1990 0:00,47.74694,-122.59083,Net,
1/3/1990 0:00,47.74694,-122.59083,Net,
1/3/1990 0:00,47.74694,-122.59083,Net,
1/3/1990 0:00,47.74722,-122.59139,Net,
1/3/1990 0:00,47.74722,-122.59139,Net,
1/3/1990 0:00,47.74722,-122.59167,Net,
1/3/1990 0:00,47.75194,-122.58083,Net,
1/3/1990 0:00,47.75194,-122.58083,Net,
4/20/1990 0:00,48.25080,-122.52670,Net,
5/12/1990 0:00,48.56340,-122.58250,Net,
5/12/1990 0:00,48.56340,-122.58250,Pots and traps,
5/16/1990 0:00,48.47790,-122.43570,Pots and traps,
5/31/1990 0:00,48.28860,-123.56200,Net,
7/20/1990 0:00,48.25064,-122.53325,Net,
7/20/1990 0:00,48.25064,-122.53325,Net,
10/21/1990 0:00,48.00333,-122.73917,Net,
11/13/1990 0:00,-54.00000,-32.08000,Net,
1/14/1991 0:00,-54.00000,-32.08000,Net,
2/12/1991 0:00,-54.00000,-32.08000,Net,
2/21/1991 0:00,-54.00000,-32.08000,Line,
2/28/1991 0:00,-54.00000,-32.08000,Line,
3/9/1991 0:00,-54.00000,-32.08000,Net,
3/10/1991 0:00,-54.00000,-32.08000,Line,
4/6/1991 0:00,-54.00000,-32.08000,Net,
5/18/1991 0:00,48.70222,-122.78389,Net,
7/16/1991 0:00,47.40360,-122.25397,Net,
8/7/1991 0:00,48.57148,-122.59139,Net,
8/7/1991 0:00,48.57666,-122.59400,Net,
8/28/1991 0:00,47.35657,-122.28647,Net,
10/9/1991 0:00,-54.00000,-32.08000,Net,
11/18/1991 0:00,-54.00000,-32.08000,Net,
11/24/1991 0:00,-54.00000,-32.08000,Line,
11/28/1991 0:00,-54.00000,-32.08000,Net,
12/25/1991 0:00,-54.00000,-32.08000,Line,
12/26/1991 0:00,-54.00000,-32.08000,Net,
1/1/1992 0:00,48.78694,-123.05278,Net,
1/5/1992 0:00,-54.00000,-32.08000,Line,
1/7/1992 0:00,-54.00000,-32.08000,Net,
1/12/1992 0:00,-54.00000,-32.08000,Line,
1/20/1992 0:00,-54.00000,-32.08000,Net,
1/22/1992 0:00,-54.00000,-32.08000,Net,
1/24/1992 0:00,-54.00000,-32.08000,Line,
2/9/1992 0:00,-54.00000,-32.08000,Net,
2/9/1992 0:00,-54.00000,-32.08000,Net,
2/14/1992 0:00,-54.00000,-32.08000,Line,
2/14/1992 0:00,-54.00000,-32.08000,Net,
2/16/1992 0:00,-54.00000,-32.08000,Line,
3/9/1992 0:00,-54.00000,-32.08000,Net,
3/12/1992 0:00,-54.00000,-32.08000,Net,
3/16/1992 0:00,-54.00000,-32.08000,Net,
3/17/1992 0:00,-54.00000,-32.08000,Line,
3/17/1992 0:00,-54.00000,-32.08000,Net,
3/18/1992 0:00,-54.00000,-32.08000,Line,
4/2/1992 0:00,-54.00000,-32.08000,Line,
4/2/1992 0:00,-54.00000,-32.08000,Net,
4/15/1992 0:00,47.24050,-122.55700,Pots and traps,
4/15/1992 0:00,47.22760,-123.69900,Pots and traps,
4/16/1992 0:00,47.20980,-123.88300,Pots and traps,
4/16/1992 0:00,47.35600,-122.59560,Pots and traps,
4/17/1992 0:00,47.37920,-122.53430,Pots and traps,
4/24/1992 0:00,-54.00000,-32.08000,Net,
5/6/1992 0:00,-54.00000,-32.08000,Line,
5/15/1992 0:00,-54.00000,-32.08000,Line,
5/15/1992 0:00,-54.00000,-32.08000,Net,
6/3/1992 0:00,-54.00000,-32.08000,Line,
6/6/1992 0:00,48.63861,-122.88583,Net,
6/14/1992 0:00,-54.00000,-32.08000,Net,
7/9/1992 0:00,-54.00000,-32.08000,Line,
7/9/1992 0:00,-54.00000,-32.08000,Net,
7/11/1992 0:00,-54.00000,-32.08000,Line,
8/1/1992 0:00,-54.00000,-32.08000,Line,
8/4/1992 0:00,-54.00000,-32.08000,Net,
8/6/1992 0:00,48.65278,-122.84722,Net,
8/6/1992 0:00,48.67500,-122.98194,Net,
8/12/1992 0:00,-54.00000,-32.08000,Line,
8/13/1992 0:00,-54.00000,-32.08000,Net,
8/16/1992 0:00,-54.00000,-32.08000,Net,
8/20/1992 0:00,-54.00000,-32.08000,Line,
8/20/1992 0:00,-54.00000,-32.08000,Line,
8/22/1992 0:00,-54.00000,-32.08000,Net,
8/26/1992 0:00,-54.00000,-32.08000,Line,
8/27/1992 0:00,-54.00000,-32.08000,Net,
8/27/1992 0:00,-54.00000,-32.08000,Net,
9/6/1992 0:00,-54.00000,-32.08000,Line,
9/9/1992 0:00,-54.00000,-32.08000,Line,
9/12/1992 0:00,-54.00000,-32.08000,Line,
9/12/1992 0:00,-54.00000,-32.08000,Line,
9/13/1992 0:00,-54.00000,-32.08000,Line,
9/16/1992 0:00,-54.00000,-32.08000,Line,
9/19/1992 0:00,-54.00000,-32.08000,Line,
9/21/1992 0:00,-54.00000,-32.08000,Net,
9/30/1992 0:00,-54.00000,-32.08000,Line,
10/21/1992 0:00,-54.00000,-32.08000,Line,
10/22/1992 0:00,-54.00000,-32.08000,Net,
10/28/1992 0:00,-54.00000,-32.08000,Line,
11/1/1992 0:00,-54.00000,-32.08000,Line,
11/3/1992 0:00,-54.00000,-32.08000,Line,
11/29/1992 0:00,-54.00000,-32.08000,Line,
11/30/1992 0:00,-54.00000,-32.08000,Line,
12/2/1992 0:00,-54.00000,-32.08000,Line,
12/3/1992 0:00,-54.00000,-32.08000,Line,
12/4/1992 0:00,-54.00000,-32.08000,Line,
12/5/1992 0:00,-54.00000,-32.08000,Net,
12/5/1992 0:00,-54.00000,-32.08000,Net,
12/22/1992 0:00,-54.00000,-32.08000,Net,
12/23/1992 0:00,-54.00000,-32.08000,Net,
12/24/1992 0:00,-54.00000,-32.08000,Net,
12/24/1992 0:00,-54.00000,-32.08000,Net,
12/28/1992 0:00,-54.00000,-32.08000,Net,
12/30/1992 0:00,-54.00000,-32.08000,Net,
1/4/1993 0:00,-54.00000,-32.08000,Net,
1/8/1993 0:00,-54.00000,-32.08000,Line,
1/13/1993 0:00,-54.00000,-32.08000,Line,
1/19/1993 0:00,-54.00000,-32.08000,Net,
2/1/1993 0:00,-54.00000,-32.08000,Net,
2/2/1993 0:00,48.35182,-123.11944,Net,
2/9/1993 0:00,-54.00000,-32.08000,Net,
2/10/1993 0:00,-54.00000,-32.08000,Net,
2/12/1993 0:00,-54.00000,-32.08000,Net,
2/16/1993 0:00,-54.00000,-32.08000,Net,
2/18/1993 0:00,-54.00000,-32.08000,Net,
3/6/1993 0:00,-54.00000,-32.08000,Net,
3/9/1993 0:00,-54.00000,-32.08000,Line,
3/16/1993 0:00,-54.00000,-32.08000,Line,
4/1/1993 0:00,-54.00000,-32.08000,Net,
4/6/1993 0:00,-54.00000,-32.08000,Line,
4/8/1993 0:00,47.36690,-122.28660,Net,
4/9/1993 0:00,47.45000,-122.23110,Net,
5/7/1993 0:00,-54.00000,-32.08000,Line,
5/7/1993 0:00,-54.00000,-32.08000,Net,
5/8/1993 0:00,-54.00000,-32.08000,Net,
5/11/1993 0:00,-54.00000,-32.08000,Line,
5/11/1993 0:00,-54.00000,-32.08000,Line,
5/13/1993 0:00,-54.00000,-32.08000,Line,
5/18/1993 0:00,-54.00000,-32.08000,Line,
5/19/1993 0:00,47.40360,-122.25680,Net,
5/21/1993 0:00,-54.00000,-32.08000,Net,
5/24/1993 0:00,-54.00000,-32.08000,Net,
5/26/1993 0:00,-54.00000,-32.08000,Net,
6/8/1993 0:00,-54.00000,-32.08000,Line,
7/19/1993 0:00,-54.00000,-32.08000,Line,
7/19/1993 0:00,-54.00000,-32.08000,Line,
7/22/1993 0:00,47.40338,-122.25311,Net,
7/23/1993 0:00,-54.00000,-32.08000,Line,
7/23/1993 0:00,47.40430,-122.25361,Net,
8/11/1993 0:00,48.61444,-122.91028,Line,
8/24/1993 0:00,48.47417,-122.93028,Net,
9/11/1993 0:00,48.50722,-123.18000,Line,
9/29/1993 0:00,-54.00000,-32.08000,Line,
12/1/1993 0:00,47.40390,-122.25330,Net,
12/26/1993 0:00,-54.00000,-32.08000,Line,
1/6/1994 0:00,48.70556,-123.25556,Net,
1/23/1994 0:00,-54.00000,-32.08000,Line,
1/31/1994 0:00,-54.00000,-32.08000,Net,
2/15/1994 0:00,-54.00000,-32.08000,Net,
3/2/1994 0:00,-54.00000,-32.08000,Line,
3/3/1994 0:00,-54.00000,-32.08000,Line,
3/3/1994 0:00,-54.00000,-32.08000,Net,
3/18/1994 0:00,-54.00000,-32.08000,Net,
3/18/1994 0:00,-54.00000,-32.08000,Net,
3/21/1994 0:00,-54.00000,-32.08000,Line,
3/25/1994 0:00,-54.00000,-32.08000,Net,
3/30/1994 0:00,-54.00000,-32.08000,Net,
4/21/1994 0:00,48.43778,-123.01639,Net,
4/22/1994 0:00,-54.00000,-32.08000,Line,
5/13/1994 0:00,49.02778,-123.03611,Net,
5/13/1994 0:00,49.02778,-123.03611,Pots and traps,
5/17/1994 0:00,49.00250,-122.87500,Pots and traps,
5/21/1994 0:00,48.33730,-122.44200,Gear defined by attributes,
6/20/1994 0:00,47.23250,-122.32920,Gear defined by attributes,
7/21/1994 0:00,48.43861,-122.97278,Net,
9/3/1994 0:00,48.22585,-124.34450,Net,
12/4/1994 0:00,-54.00000,-32.08000,Line,
12/30/1994 0:00,-54.00000,-32.08000,Net,
1/4/1995 0:00,-54.00000,-32.08000,Net,
1/6/1995 0:00,47.20340,-122.43230,Net,
1/25/1995 0:00,-54.00000,-32.08000,Net,
1/29/1995 0:00,-54.00000,-32.08000,Net,
2/27/1995 0:00,-54.00000,-32.08000,Line,
3/2/1995 0:00,-54.00000,-32.08000,Line,
3/4/1995 0:00,-54.00000,-32.08000,Line,
3/4/1995 0:00,-54.00000,-32.08000,Net,
3/17/1995 0:00,-54.00000,-32.08000,Net,
3/26/1995 0:00,-54.00000,-32.08000,Line,
3/27/1995 0:00,-54.00000,-32.08000,Net,
4/9/1995 0:00,-54.00000,-32.08000,Net,
4/27/1995 0:00,-54.00000,-32.08000,Net,
5/14/1995 0:00,-54.00000,-32.08000,Line,
7/17/1995 0:00,47.78083,-122.51556,Net,
7/17/1995 0:00,47.78528,-122.51472,Net,
7/17/1995 0:00,47.78361,-122.51556,Net,
7/17/1995 0:00,47.78528,-122.51750,Net,
7/17/1995 0:00,47.78500,-122.51861,Net,
7/17/1995 0:00,47.78778,-122.52083,Net,
7/17/1995 0:00,47.78611,-122.51694,Net,
7/17/1995 0:00,47.79028,-122.51694,Net,
7/17/1995 0:00,47.79028,-122.51694,Net,
7/17/1995 0:00,47.78944,-122.51389,Net,
7/17/1995 0:00,47.78750,-122.51861,Net,
7/17/1995 0:00,47.78861,-122.51472,Net,
7/17/1995 0:00,47.79333,-122.52806,Net,
7/17/1995 0:00,47.78944,-122.51694,Net,
7/17/1995 0:00,47.78944,-122.51694,Net,
7/17/1995 0:00,47.77472,-122.50000,Net,
7/17/1995 0:00,47.77083,-122.50583,Net,
7/17/1995 0:00,47.77083,-122.50583,Net,
7/17/1995 0:00,47.76222,-122.50889,Net,
7/17/1995 0:00,47.78972,-122.52389,Net,
7/17/1995 0:00,47.78972,-122.52389,Net,
8/8/1995 0:00,49.13722,-123.09028,Net,
8/8/1995 0:00,49.13472,-123.09417,Net,
8/29/1995 0:00,47.76583,-122.64639,Net,
9/1/1995 0:00,-54.00000,-32.08000,Line,
9/8/1995 0:00,48.39314,-122.39185,Net,
9/8/1995 0:00,48.38334,-122.36445,Net,
9/21/1995 0:00,48.56290,-122.57299,Net,
10/5/1995 0:00,47.35180,-122.32780,Gear defined by attributes,
10/7/1995 0:00,47.34770,-122.32010,Net,
1/13/1996 0:00,-54.00000,-32.08000,Net,
1/20/1996 0:00,-54.00000,-32.08000,Net,
1/27/1996 0:00,-54.00000,-32.08000,Line,
1/27/1996 0:00,-54.00000,-32.08000,Line,
2/8/1996 0:00,-54.00000,-32.08000,Line,
2/10/1996 0:00,-54.00000,-32.08000,Net,
2/10/1996 0:00,-54.00000,-32.08000,Net,
2/21/1996 0:00,-54.00000,-32.08000,Line,
3/16/1996 0:00,-54.00000,-32.08000,Net,
3/21/1996 0:00,-54.00000,-32.08000,Net,
3/31/1996 0:00,-54.00000,-32.08000,Net,
4/8/1996 0:00,-54.00000,-32.08000,Line,
4/15/1996 0:00,-54.00000,-32.08000,Net,
4/16/1996 0:00,47.41389,-123.11111,Pots and traps,
4/16/1996 0:00,47.57778,-123.37500,Pots and traps,
4/17/1996 0:00,47.60556,-123.36389,Pots and traps,
4/17/1996 0:00,47.75000,-123.13889,Pots and traps,
4/18/1996 0:00,47.87222,-123.00278,Pots and traps,
4/20/1996 0:00,-54.00000,-32.08000,Line,
4/23/1996 0:00,-54.00000,-32.08000,Net,
4/24/1996 0:00,-54.00000,-32.08000,Line,
4/26/1996 0:00,48.25000,-122.50000,Gear defined by attributes,
4/28/1996 0:00,-54.00000,-32.08000,Line,
5/14/1996 0:00,48.24823,-122.58032,Net,
5/14/1996 0:00,-54.00000,-32.08000,Net,
6/2/1996 0:00,-54.00000,-32.08000,Line,
6/8/1996 0:00,48.27000,-122.43000,Net,
6/17/1996 0:00,-54.00000,-32.08000,Net,
9/11/1996 0:00,-54.00000,-32.08000,Line,
9/13/1996 0:00,-54.00000,-32.08000,Line,
9/22/1996 0:00,-54.00000,-32.08000,Line,
11/10/1996 0:00,-54.00000,-32.08000,Line,
12/19/1996 0:00,47.35112,-122.34217,Net,
12/21/1996 0:00,-54.00000,-32.08000,Net,
12/24/1996 0:00,-54.00000,-32.08000,Net,
1/4/1997 0:00,-54.00000,-32.08000,Line,
1/5/1997 0:00,-54.00000,-32.08000,Line,
1/7/1997 0:00,-54.00000,-32.08000,Line,
1/9/1997 0:00,-54.00000,-32.08000,Line,
1/10/1997 0:00,-54.00000,-32.08000,Net,
1/12/1997 0:00,-54.00000,-32.08000,Line,
1/14/1997 0:00,-54.00000,-32.08000,Line,
1/15/1997 0:00,-54.00000,-32.08000,Net,
1/18/1997 0:00,-60.71700,-45.60000,Line,
1/21/1997 0:00,-60.71700,-45.60000,Net,
1/24/1997 0:00,-54.00000,-32.08000,Line,
1/31/1997 0:00,-54.00000,-32.08000,Net,
2/4/1997 0:00,-54.00000,-32.08000,Line,
2/9/1997 0:00,-54.00000,-32.08000,Net,
2/11/1997 0:00,-54.00000,-32.08000,Line,
2/20/1997 0:00,-60.71700,-45.60000,Net,
3/2/1997 0:00,48.63389,-123.44556,Net,
3/5/1997 0:00,-60.71700,-45.60000,Line,
3/8/1997 0:00,-60.71700,-45.60000,Line,
3/20/1997 0:00,-54.00000,-32.08000,Line,
3/24/1997 0:00,-60.71700,-45.60000,Net,
4/14/1997 0:00,47.89778,-122.59083,Net,
4/17/1997 0:00,-54.00000,-32.08000,Net,
4/18/1997 0:00,48.31000,-122.46000,Net,
5/8/1997 0:00,-54.00000,-32.08000,Line,
5/20/1997 0:00,47.76667,-122.60556,Net,
6/15/1997 0:00,48.25000,-122.40000,Gear defined by attributes,
9/4/1997 0:00,47.76583,-122.64639,Net,
10/4/1997 0:00,47.75000,-122.41389,Net,
11/1/1997 0:00,48.25171,-122.40287,Net,
11/1/1997 0:00,48.25351,-122.40329,Net,
12/13/1997 0:00,48.43806,-122.91056,Gear defined by attributes,
12/20/1997 0:00,-54.00000,-32.08000,Net,
2/2/1998 0:00,-54.00000,-32.08000,Net,
2/11/1998 0:00,-54.00000,-32.08000,Net,
2/13/1998 0:00,-54.00000,-32.08000,Net,
2/24/1998 0:00,-60.71700,-45.60000,Line,
3/5/1998 0:00,-54.00000,-32.08000,Line,
3/6/1998 0:00,-60.71700,-45.60000,Line,
3/10/1998 0:00,-60.71700,-45.60000,Line,
3/16/1998 0:00,-60.71700,-45.60000,Line,
3/23/1998 0:00,-54.00000,-32.08000,Net,
3/26/1998 0:00,-60.71700,-45.60000,Net,
4/9/1998 0:00,48.52917,-124.69167,Net,
5/3/1998 0:00,-54.00000,-32.08000,Line,
5/22/1998 0:00,48.75278,-122.78889,Net,
5/31/1998 0:00,48.39800,-122.10190,Gear defined by attributes,
6/21/1998 0:00,47.45278,-122.78889,Net,
6/21/1998 0:00,47.45278,-122.78889,Net,
8/8/1998 0:00,-54.00000,-32.08000,Line,
8/13/1998 0:00,-54.00000,-32.08000,Line,
8/18/1998 0:00,-54.00000,-32.08000,Line,
8/26/1998 0:00,-54.00000,-32.08000,Line,
9/28/1998 0:00,-54.00000,-32.08000,Line,
10/9/1998 0:00,-54.00000,-32.08000,Line,
10/9/1998 0:00,-54.00000,-32.08000,Line,
10/10/1998 0:00,-54.00000,-32.08000,Line,
10/10/1998 0:00,-54.00000,-32.08000,Net,
10/19/1998 0:00,48.40200,-122.37160,Net,
11/1/1998 0:00,48.27610,-123.19200,Net,
11/1/1998 0:00,48.27610,-123.19200,Net,
11/1/1998 0:00,48.27610,-123.19200,Net,
11/1/1998 0:00,48.27610,-123.19200,Gear defined by attributes,
11/5/1998 0:00,48.38339,-122.36476,Net,
11/5/1998 0:00,48.38339,-122.36476,Net,
11/5/1998 0:00,48.39340,-122.39171,Net,
11/5/1998 0:00,48.39342,-122.39170,Net,
11/5/1998 0:00,48.39340,-122.39171,Net,
11/5/1998 0:00,48.39340,-122.39171,Net,
11/5/1998 0:00,48.39340,-122.39171,Net,
11/5/1998 0:00,48.39340,-122.39171,Net,
11/5/1998 0:00,48.39298,-122.39161,Net,
11/5/1998 0:00,48.39298,-122.39161,Net,
11/5/1998 0:00,48.47554,-122.49690,Net,
11/5/1998 0:00,48.40260,-122.40185,Net,
11/5/1998 0:00,48.40180,-122.40158,Net,
11/5/1998 0:00,48.40066,-122.40063,Net,
11/5/1998 0:00,48.40066,-122.40063,Net,
11/5/1998 0:00,48.40260,-122.40185,Net,
11/5/1998 0:00,48.40260,-122.40185,Net,
11/5/1998 0:00,48.40260,-122.40185,Net,
11/5/1998 0:00,48.40260,-122.40185,Net,
11/5/1998 0:00,48.39323,-122.39163,Net,
11/5/1998 0:00,48.39323,-122.39163,Net,
11/16/1998 0:00,48.38790,-122.36510,Net,
11/22/1998 0:00,-54.00000,-32.08000,Line,
12/26/1998 0:00,-54.00000,-32.08000,Line,
1/2/1999 0:00,-54.00000,-32.08000,Line,
1/2/1999 0:00,-54.00000,-32.08000,Line,
1/10/1999 0:00,-54.00000,-32.08000,Line,
1/11/1999 0:00,-54.00000,-32.08000,Line,
1/14/1999 0:00,-54.00000,-32.08000,Net,
1/16/1999 0:00,-54.00000,-32.08000,Line,
1/18/1999 0:00,-54.00000,-32.08000,Line,
1/19/1999 0:00,-54.00000,-32.08000,Net,
1/26/1999 0:00,-54.00000,-32.08000,Net,
2/10/1999 0:00,-54.00000,-32.08000,Line,
2/28/1999 0:00,-54.00000,-32.08000,Line,
3/25/1999 0:00,-60.71700,-45.60000,Line,
4/2/1999 0:00,-60.71700,-45.60000,Line,
5/9/1999 0:00,-54.00000,-32.08000,Net,
6/8/1999 0:00,48.58157,-122.59327,Pots and traps,
6/8/1999 0:00,48.58458,-122.58766,Pots and traps,
6/8/1999 0:00,48.59107,-122.58295,Pots and traps,
6/8/1999 0:00,48.59414,-122.58115,Pots and traps,
6/8/1999 0:00,48.59416,-122.58114,Pots and traps,
6/8/1999 0:00,48.59539,-122.57820,Pots and traps,
6/8/1999 0:00,48.59539,-122.57822,Pots and traps,
6/8/1999 0:00,48.59643,-122.57645,Pots and traps,
6/8/1999 0:00,48.59768,-122.56511,Pots and traps,
6/8/1999 0:00,48.59793,-122.56170,Pots and traps,
6/8/1999 0:00,48.59795,-122.55951,Pots and traps,
6/8/1999 0:00,48.59794,-122.55744,Pots and traps,
6/8/1999 0:00,48.59794,-122.55744,Pots and traps,
6/8/1999 0:00,48.59823,-122.55454,Pots and traps,
6/8/1999 0:00,48.59837,-122.54623,Pots and traps,
6/8/1999 0:00,48.59837,-122.54623,Pots and traps,
6/8/1999 0:00,48.59709,-122.53021,Pots and traps,
6/8/1999 0:00,48.59745,-122.52723,Pots and traps,
6/8/1999 0:00,48.59745,-122.52722,Pots and traps,
6/8/1999 0:00,48.59645,-122.51965,Pots and traps,
6/8/1999 0:00,48.59583,-122.51776,Pots and traps,
6/8/1999 0:00,48.59583,-122.51774,Pots and traps,
6/8/1999 0:00,48.59538,-122.51788,Pots and traps,
6/8/1999 0:00,48.59291,-122.50765,Pots and traps,
6/8/1999 0:00,48.59291,-122.50765,Pots and traps,
6/8/1999 0:00,48.59009,-122.50911,Pots and traps,
6/8/1999 0:00,48.58644,-122.51467,Pots and traps,
6/8/1999 0:00,48.58350,-122.51573,Pots and traps,
6/8/1999 0:00,48.58349,-122.51575,Pots and traps,
6/8/1999 0:00,48.57770,-122.51416,Pots and traps,
6/8/1999 0:00,48.57724,-122.51377,Pots and traps,
6/8/1999 0:00,48.57720,-122.51379,Pots and traps,
6/8/1999 0:00,48.57688,-122.51338,Pots and traps,
6/8/1999 0:00,48.57679,-122.51334,Pots and traps,
6/8/1999 0:00,48.57620,-122.51270,Pots and traps,
6/8/1999 0:00,48.57542,-122.51290,Pots and traps,
6/8/1999 0:00,48.57539,-122.51213,Pots and traps,
6/8/1999 0:00,48.57486,-122.51242,Pots and traps,
6/8/1999 0:00,48.57488,-122.51232,Pots and traps,
6/8/1999 0:00,48.57367,-122.51086,Pots and traps,
6/8/1999 0:00,48.57342,-122.50993,Pots and traps,
6/8/1999 0:00,48.57216,-122.50778,Pots and traps,
6/8/1999 0:00,48.57421,-122.50571,Pots and traps,
6/8/1999 0:00,48.57425,-122.50572,Pots and traps,
6/8/1999 0:00,48.57576,-122.50608,Pots and traps,
6/8/1999 0:00,48.57575,-122.50618,Pots and traps,
6/8/1999 0:00,48.57578,-122.50617,Pots and traps,
6/8/1999 0:00,48.57659,-122.50749,Pots and traps,
6/8/1999 0:00,48.57682,-122.50711,Pots and traps,
6/8/1999 0:00,48.57682,-122.50711,Pots and traps,
6/8/1999 0:00,48.57657,-122.50746,Pots and traps,
6/8/1999 0:00,48.57735,-122.50837,Pots and traps,
6/8/1999 0:00,48.57735,-122.50837,Pots and traps,
6/8/1999 0:00,48.57944,-122.50964,Pots and traps,
6/8/1999 0:00,48.57946,-122.50966,Pots and traps,
6/8/1999 0:00,48.57975,-122.50993,Pots and traps,
6/8/1999 0:00,48.58080,-122.51012,Pots and traps,
6/8/1999 0:00,48.57944,-122.50705,Pots and traps,
6/8/1999 0:00,48.57924,-122.50634,Pots and traps,
6/8/1999 0:00,48.57721,-122.50518,Pots and traps,
6/8/1999 0:00,48.57688,-122.50426,Pots and traps,
6/8/1999 0:00,48.57525,-122.50350,Pots and traps,
6/8/1999 0:00,48.57522,-122.50339,Pots and traps,
6/8/1999 0:00,48.57458,-122.50239,Pots and traps,
6/8/1999 0:00,48.57427,-122.50267,Pots and traps,
6/8/1999 0:00,48.57353,-122.50229,Pots and traps,
6/8/1999 0:00,48.57304,-122.50211,Pots and traps,
6/8/1999 0:00,48.57173,-122.50064,Pots and traps,
6/8/1999 0:00,48.57158,-122.50065,Pots and traps,
6/8/1999 0:00,48.57153,-122.50068,Pots and traps,
6/8/1999 0:00,48.57094,-122.50100,Pots and traps,
6/8/1999 0:00,48.57059,-122.50091,Pots and traps,
6/8/1999 0:00,48.57040,-122.50069,Pots and traps,
6/8/1999 0:00,48.57032,-122.50011,Pots and traps,
6/8/1999 0:00,48.56980,-122.49983,Pots and traps,
6/8/1999 0:00,48.56935,-122.49970,Pots and traps,
6/8/1999 0:00,48.56801,-122.50120,Pots and traps,
6/8/1999 0:00,48.56802,-122.50121,Pots and traps,
6/8/1999 0:00,48.56557,-122.50166,Pots and traps,
6/8/1999 0:00,48.56458,-122.50108,Pots and traps,
6/8/1999 0:00,48.56010,-122.49381,Pots and traps,
6/8/1999 0:00,48.55984,-122.49372,Pots and traps,
6/8/1999 0:00,48.56997,-122.49822,Pots and traps,
6/8/1999 0:00,48.57112,-122.49818,Pots and traps,
6/8/1999 0:00,48.57125,-122.49857,Pots and traps,
6/8/1999 0:00,48.57162,-122.49865,Pots and traps,
6/8/1999 0:00,48.57184,-122.49870,Pots and traps,
6/8/1999 0:00,48.57208,-122.49856,Pots and traps,
6/8/1999 0:00,48.57223,-122.49819,Pots and traps,
6/8/1999 0:00,48.57237,-122.49807,Pots and traps,
6/8/1999 0:00,48.57251,-122.49860,Pots and traps,
6/8/1999 0:00,48.57441,-122.49833,Pots and traps,
6/8/1999 0:00,48.57507,-122.49790,Pots and traps,
6/8/1999 0:00,48.57456,-122.49723,Pots and traps,
6/8/1999 0:00,48.57454,-122.49727,Pots and traps,
6/8/1999 0:00,48.57362,-122.49804,Pots and traps,
6/8/1999 0:00,48.57261,-122.49752,Pots and traps,
6/8/1999 0:00,48.57239,-122.49770,Pots and traps,
6/8/1999 0:00,48.57201,-122.49769,Pots and traps,
6/8/1999 0:00,48.57190,-122.49766,Pots and traps,
6/8/1999 0:00,48.57190,-122.49766,Pots and traps,
6/8/1999 0:00,48.57128,-122.49706,Pots and traps,
6/8/1999 0:00,48.57099,-122.49757,Pots and traps,
6/8/1999 0:00,48.57099,-122.49755,Pots and traps,
6/8/1999 0:00,48.57097,-122.49770,Pots and traps,
6/8/1999 0:00,48.57097,-122.49773,Pots and traps,
6/8/1999 0:00,48.57097,-122.49763,Pots and traps,
6/8/1999 0:00,48.57090,-122.49781,Pots and traps,
6/8/1999 0:00,48.57091,-122.49781,Pots and traps,
6/8/1999 0:00,48.57085,-122.49884,Pots and traps,
6/8/1999 0:00,48.57085,-122.49884,Pots and traps,
6/8/1999 0:00,48.57087,-122.50029,Pots and traps,
6/8/1999 0:00,48.57142,-122.50029,Pots and traps,
6/8/1999 0:00,48.57150,-122.49966,Pots and traps,
6/8/1999 0:00,48.57217,-122.49959,Pots and traps,
6/8/1999 0:00,48.57423,-122.50020,Pots and traps,
6/8/1999 0:00,48.57423,-122.49902,Pots and traps,
6/8/1999 0:00,48.57365,-122.49905,Pots and traps,
6/8/1999 0:00,48.57350,-122.49894,Pots and traps,
6/8/1999 0:00,48.57264,-122.49893,Pots and traps,
